Latitude,Longitude
35.7341274,139.8098693
35.7341276,139.80986919999998
35.7341274,139.8098693
35.7341274,139.8098694
35.7341275,139.8098693
35.7341275,139.8098693
35.7341274,139.8098694
35.7341275,139.8098693
35.7341275,139.8098693
35.7341275,139.8098695
35.7341275,139.8098694
35.7341275,139.8098693
35.7341274,139.8098695
35.7341276,139.8098693
35.7341275,139.8098694
35.7341275,139.8098695
35.7341274,139.8098695
35.7341275,139.8098694
35.7341275,139.8098695
35.7341275,139.8098694
35.7341275,139.8098695
35.7341274,139.80986959999998
35.7341275,139.8098695
35.7341274,139.8098695
35.7341274,139.80986959999998
35.7341274,139.80986959999998
35.7341274,139.8098697
35.7341274,139.80986959999998
35.7341274,139.8098697
35.7341274,139.8098697
35.7341273,139.8098698
35.7341274,139.8098698
35.7341274,139.8098698
35.7341273,139.8098699
35.7341273,139.8098698
35.7341274,139.8098699
35.7341274,139.8098698
35.7341274,139.8098698
35.7341273,139.8098699
35.7341273,139.8098699
35.734127199999996,139.80987
35.7341273,139.8098699
35.7341273,139.8098699
35.7341273,139.8098699
35.7341273,139.8098699
35.734127199999996,139.80987
35.734127199999996,139.80987009999998
35.734127199999996,139.80987
35.7341273,139.80987
35.7341273,139.80987
35.734127199999996,139.80987009999998
35.734127199999996,139.80987009999998
35.734127199999996,139.8098702
35.734127199999996,139.80987009999998
35.734127199999996,139.80987009999998
35.734127099999995,139.8098703
